# Franco-Arabic explicit terms — GENERATED, do not edit by hand.
#
#   python3 gen_terms_ar.py
#
# Latin spellings expanded from the curated Arabic vocabulary in
# gen_terms_ar.py. Read after terms.ar-latn.tsv, which wins on weight.

video sks maghribi	8.0
video sks masri	8.0
video sks masry	8.0
video sks saudi	8.0
video sks souri	8.0
ydag3	6.0
ydaga	6.0
ydaj3	6.0
ydaja	6.0
ydg3	6.0
ydga	6.0
ydj3	6.0
ydja	6.0
ynek	8.0
yneka	8.0
ynekaa	8.0
ynekh	8.0
ynekha	8.0
ynik	8.0
ynika	8.0
ynikaa	8.0
ynikh	8.0
ynikha	8.0
ynyk	8.0
ynyka	8.0
ynykaa	8.0
ynykh	8.0
ynykha	8.0
ytnak	8.0
ytnk	8.0
zanea	6.0
zaneh	6.0
zania	6.0
zanih	6.0
zanya	6.0
zanyh	6.0
zbra	6.0
zbrh	6.0
znea	6.0
zneh	6.0
znia	6.0
znih	6.0
znya	6.0
znyh	6.0
